algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.009000000000000001,4.911590847218773,0.006889099181088366,0.003339945050661007,,0.5180194617951098,0.2146446641391273,0.2146446641391273,0,262,,,,,,,,,,,,,3.662117539605993,pivot_g2,0.05,248,99acfa1f17d54e934e9cf37414e22a6e1a60b40b4a942a6468fa9983820959b9,6.914002691454688,166,122,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00615749, 'trim_max': 0.0923623, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.22, 'selected_trim': 0.0751213, 'selected_score': 0.0995615}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.87937, 'trim_min': 0.00657068, 'trim_max': 0.0577806, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0.1, 'radius_max': 0.857564, 'trim_min': 0.00632643, 'trim_max': 0.0542532, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0.1, 'radius_max': 0.841905, 'trim_min': 0.00617136, 'trim_max': 0.051957, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0.1, 'radius_max': 0.51504, 'trim_min': 0.0100879, 'trim_max': 0.051957, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 5, 'radius_min': 0.1, 'radius_max': 0.990607, 'trim_min': 0.00512725, 'trim_max': 0.0507909, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.03294, 'trim_min': 0.00491714, 'trim_max': 0.0507909, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0.1, 'radius_max': 0.843765, 'trim_min': 0.00615713, 'trim_max': 0.0519517, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0.1, 'radius_max': 0.860423, 'trim_min': 0.00630371, 'trim_max': 0.0542385, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 9, 'radius_min': 0.1, 'radius_max': 0.636625, 'trim_min': 0.00907033, 'trim_max': 0.057744, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 10, 'radius_min': 0.1, 'radius_max': 0.793871, 'trim_min': 0.00741833, 'trim_max': 0.058892, 'evaluations': 11, 'safe_feasible': 7, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'radius_min': 0.1, 'radius_max': 1.10846, 'trim_min': 0.0050248, 'trim_max': 0.0556978, 'evaluations': 11, 'safe_feasible': 8, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0.1, 'radius_max': 0.770929, 'trim_min': 0.00722477, 'trim_max': 0.0556978, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00958078, 'trim_max': 0.143712, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.17, 'selected_trim': 0.0162873, 'selected_score': 0.569851}, {'index': 14, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00580503, 'trim_max': 0.0870754, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0870754, 'selected_score': 0.186947}, {'index': 15, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00672982, 'trim_max': 0.100947, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0.24, 'selected_trim': 0.0161516, 'selected_score': 0.408494}, {'index': 16, 'radius_min': 0.1, 'radius_max': 1.19059, 'trim_min': 0.00848149, 'trim_max': 0.10098, 'evaluations': 11, 'safe_feasible': 10, 'states': 6, 'selected_radius': 0.209059, 'selected_trim': 0.0177313, 'selected_score': 0.482032}, {'index': 17, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00560885, 'trim_max': 0.0841327, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.0841327, 'selected_score': 0.161448}]",18,99,162,none,6,12,0.20107866000980068,200,0.318055,248,12,"{'angular acceleration iteration did not converge': 20, 'transition requires a reversing inner wheel': 18, 'trim distance exceeds corner segment geometry': 1}",0.00794127,adaptive,0.05,1.6052115111125114,123,Smac2D,e2107c86c60c10859f91be39629dda1f17797ae7b1f4be3245f249763287567c,140,5f35fdf355c7a4e1438639cf74c5d98a38db5cb4e3f16872af5e166b74b73064,0,1,central_south_to_north,True,1.3597657435982653,3.108740801876829,6.914855569413676,13,0.013426289000108227
0.006,2.2441992405228177,0.023034272282739646,0.008206926803066983,,0.5047498400056507,0.18825146149581692,0.2146446641391273,0,249,4.69272,0,214,True,3.58563,202,True,simple_default,simple,2.2442,221,True,1.5131454864639602,adaptive_hybrid_fixed,0.05,125,072b41471235a6bb04f86b01bae44bcdaaf81418f9985b857d412936463054a0,6.880940007770976,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,e2107c86c60c10859f91be39629dda1f17797ae7b1f4be3245f249763287567c,139,5f35fdf355c7a4e1438639cf74c5d98a38db5cb4e3f16872af5e166b74b73064,0,1,central_south_to_north,True,2.2441992405228177,1.5131454864639602,6.880940007770976,1,0.009398113000315789
0.009000000000000001,2.2441992405228177,0.023034272282739646,0.008206926803066983,,0.5047498400056507,0.18825146149581692,0.2146446641391273,0,249,1.35977,12,214,True,3.58563,202,True,simple_default,simple,2.2442,221,True,1.5131454864639602,adaptive_hybrid,0.05,125,072b41471235a6bb04f86b01bae44bcdaaf81418f9985b857d412936463054a0,6.880940007770976,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,e2107c86c60c10859f91be39629dda1f17797ae7b1f4be3245f249763287567c,139,5f35fdf355c7a4e1438639cf74c5d98a38db5cb4e3f16872af5e166b74b73064,0,1,central_south_to_north,True,2.2441992405228177,1.5131454864639602,6.880940007770976,1,0.011508726999636565
0.003,4.671515176052091,2.220446049250313e-16,5.1671707513137595e-17,,0.41067957395757165,0.2474873771031409,0.2662999155148149,0,249,,,,,,,,,,,,,2.355247956149865,raw,0.05,125,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,6.751114772383516,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,137,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,4.671515176052091,2.355247956149865,6.751114772383516,1,0.004031696999845735
0.0,3.167656244395461,0.02310094707622672,0.009766176442556888,,0.4089590362707088,0.23390290478282266,0.2474873771031409,0,249,,,,,,,,,,,,,1.5965815783965696,simple,0.05,125,2b1424d279e3fad3f08681c58b708e8c08d8c3c9df00360161d2ea5de6f802e1,6.7020197731696545,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,136,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,3.167656244395461,1.5965815783965696,6.7020197731696545,1,0.007120578000012756
0.003,4.513330131533716,0.0012920961067427802,0.0003637189376225275,,0.40423011910400963,0.2474873771031409,0.2574601203080526,0,244,,,,,,,,,,,,,2.2197632530795395,savitzky_golay,0.05,125,47fb75f2f08199ffd510c124e896c62c327433d19eb9bdabdcf17bbbf49c9dd1,6.749976699353149,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,137,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,4.513330131533716,2.2197632530795395,6.749976699353149,1,0.007463490999725764
0.006,4.358421949558955,0.004805446267524487,0.0020992139099672426,,0.41264535834475374,0.2474873771031409,0.26878279146075923,0,226,,,,,,,,,,,,,1.9952563653099196,constrained,0.05,125,d564cf3683ad522aa25a850fa1a41f936dffb47acd450f233ee3aae945cc418b,6.7532382017157335,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,137,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,4.358421949558955,1.9952563653099196,6.7532382017157335,1,0.013332048999927792
0.006,6.513970677600746,0.01262608017902886,0.004645733806554224,,0.41963265176151726,0.2474873771031409,0.25619225950049973,0,493,,,,,,,,,,,,,3.7688924860298476,pivot_g2_fixed,0.05,492,f554818eb525a133dccbfc4dd755b3fdd4a8db2f194bebf50956940b31d13273,6.745499840387076,0,46,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0390124, 'selected_score': 0.920969}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0133256, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0123328, 'selected_score': 1}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0126141, 'selected_score': 1}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0186901, 'selected_score': 1}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0268403, 'selected_score': 0.775279}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0242568, 'selected_score': 0.9}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.012614, 'selected_score': 1}, {'index': 8, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0123326, 'selected_score': 1}, {'index': 9, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.023366, 'selected_score': 1}, {'index': 10, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0134362, 'selected_score': 1}, {'index': 11, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.00989081, 'selected_score': 1}, {'index': 12, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0123629, 'selected_score': 1}, {'index': 13, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0126624, 'selected_score': 1}, {'index': 14, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0223517, 'selected_score': 1}, {'index': 15, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.0442598, 'selected_score': 0.920301}, {'index': 16, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0143528, 'selected_score': 1}, {'index': 17, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0144925, 'selected_score': 1}, {'index': 18, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.0637382, 'selected_score': 0.927219}, {'index': 19, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.0664726, 'selected_score': 0.963627}, {'index': 20, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0409099, 'selected_score': 0.9}, {'index': 21, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.0412426, 'selected_score': 0.9}, {'index': 22, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.0574549, 'selected_score': 0.965354}]",23,0,207,none,23,0,0.0,200,0.964033,492,0,"{'angular acceleration iteration did not converge': 29, 'transition would overlap an adjacent corner window': 132}",0.00654261,fixed,0.05,0,46,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,136,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,6.513970677600746,3.7688924860298476,6.745499840387076,1,0.01506752300019798
0.009000000000000001,7.566854137420714,0.012631050304354609,0.004632481501922489,,0.4163668278350593,0.2474873771031409,0.25619225950049973,0,206,,,,,,,,,,,,,3.787140924374923,pivot_g2,0.05,179,8b44a31d60ae76d6eeb421e5d838a2946a415e1632564f1c3946775f857a3616,6.746488113202588,196,149,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00650207, 'trim_max': 0.0975311, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.779638, 'trim_min': 0.00666279, 'trim_max': 0.0519457, 'evaluations': 6, 'safe_feasible': 3, 'states': 4, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 2, 'radius_min': 0.1, 'radius_max': 0.842398, 'trim_min': 0.00616641, 'trim_max': 0.0519457, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 3, 'radius_min': 0.1, 'radius_max': 0.859888, 'trim_min': 0.00630703, 'trim_max': 0.0542334, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 4, 'radius_min': 0.1, 'radius_max': 0.617853, 'trim_min': 0.00934506, 'trim_max': 0.0577387, 'evaluations': 6, 'safe_feasible': 3, 'states': 4, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.37398, 'trim_min': 0.00447338, 'trim_max': 0.0614632, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.19015, 'trim_min': 0.00485137, 'trim_max': 0.0577387, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 7, 'radius_min': 0.1, 'radius_max': 0.859894, 'trim_min': 0.006307, 'trim_max': 0.0542335, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 8, 'radius_min': 0.1, 'radius_max': 0.84241, 'trim_min': 0.00616632, 'trim_max': 0.0519457, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 9, 'radius_min': 0.1, 'radius_max': 0.444627, 'trim_min': 0.011683, 'trim_max': 0.0519457, 'evaluations': 6, 'safe_feasible': 2, 'states': 3, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 10, 'radius_min': 0.1, 'radius_max': 0.755954, 'trim_min': 0.00671808, 'trim_max': 0.0507856, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 11, 'radius_min': 0.1, 'radius_max': 1.02693, 'trim_min': 0.0049454, 'trim_max': 0.0507856, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 12, 'radius_min': 0.1, 'radius_max': 0.84044, 'trim_min': 0.00618145, 'trim_max': 0.0519513, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 13, 'radius_min': 0.1, 'radius_max': 0.856855, 'trim_min': 0.00633118, 'trim_max': 0.054249, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 14, 'radius_min': 0.1, 'radius_max': 0.516986, 'trim_min': 0.0111758, 'trim_max': 0.0577776, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 15, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00737663, 'trim_max': 0.110649, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 16, 'radius_min': 0.1, 'radius_max': 0.776371, 'trim_min': 0.0071764, 'trim_max': 0.0557155, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 17, 'radius_min': 0.1, 'radius_max': 0.768886, 'trim_min': 0.00724626, 'trim_max': 0.0557155, 'evaluations': 6, 'safe_feasible': 4, 'states': 5, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 18, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00849843, 'trim_max': 0.127476, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 19, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00664726, 'trim_max': 0.099709, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 20, 'radius_min': 0.1, 'radius_max': 1.24076, 'trim_min': 0.00818199, 'trim_max': 0.101519, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 21, 'radius_min': 0.1, 'radius_max': 1.23076, 'trim_min': 0.00824852, 'trim_max': 0.101519, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}, {'index': 22, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00459639, 'trim_max': 0.0689459, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 0, 'selected_trim': 0, 'selected_score': 0}]",23,120,201,all_pivot,0,23,0.23260558344107804,200,0,179,23,"{'angular acceleration iteration did not converge': 27, 'transition requires a reversing inner wheel': 23, 'trim distance exceeds corner segment geometry': 2}",0.00836755,adaptive,0.05,3.229308684164964,149,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,136,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,4.660514703873683e-21,4.25294855007993e-10,6.748552983911208,24,0.012411368999892147
0.006,3.167656244395461,0.02310094707622672,0.009766176442556888,,0.4089590362707088,0.23390290478282266,0.2474873771031409,0,249,6.51397,0,161,True,4.67152,161,True,simple_default,simple,3.16766,177,True,1.5965815783965696,adaptive_hybrid_fixed,0.05,125,2b1424d279e3fad3f08681c58b708e8c08d8c3c9df00360161d2ea5de6f802e1,6.7020197731696545,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,136,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,3.167656244395461,1.5965815783965696,6.7020197731696545,1,0.011107456999980059
0.012,3.167656244395461,0.02310094707622672,0.009766176442556888,,0.4089590362707088,0.23390290478282266,0.2474873771031409,0,249,4.66051e-21,23,161,True,4.67152,161,True,simple_default,simple,3.16766,177,True,1.5965815783965696,adaptive_hybrid,0.05,125,2b1424d279e3fad3f08681c58b708e8c08d8c3c9df00360161d2ea5de6f802e1,6.7020197731696545,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,800a38bff27e512e419b1247e4978187d20021ff6923411a8b10ff0134041c6f,136,4a9d4052a5039f3648bef9d2c5af90f900a0d95e8570e97184ff60f6851ef14d,0,1,right_south_to_north,True,3.167656244395461,1.5965815783965696,6.7020197731696545,1,0.015515398999923491
0.003,9.208640685884915e-11,0.0,0.0,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,112,,,,,,,,,,,,,4.291536335176199e-05,raw,0.05,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,2.7999999850989536,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,9.208640685884915e-11,4.291536335176199e-05,2.7999999850989536,1,0.0022350959998220787
0.0,1.3194425073216922e-12,7.542004487604004e-08,1.2941326898743668e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,105,,,,,,,,,,,,,2.9247397392853645e-06,simple,0.05,57,3db9c84381e116ce333d91a5372925147ac2c90c556a3376edec347cab222c1a,2.7999999850988617,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,1.3194425073216922e-12,2.9247397392853645e-06,2.7999999850988617,1,0.005794837999928859
0.0,8.365448966528402e-12,5.075773845675258e-08,7.182679805822393e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,103,,,,,,,,,,,,,9.049292253854708e-06,savitzky_golay,0.05,57,b56e219cdd003872f3c66cc2179ecd05cfdbbfaea9fb40b8a533f1c7ac8eacd2,2.7999999850988866,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,8.365448966528402e-12,9.049292253854708e-06,2.7999999850988866,1,0.005555232999995496
0.003,9.208640685884915e-11,0.0,0.0,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,112,,,,,,,,,,,,,4.291536335176199e-05,constrained,0.05,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,2.7999999850989536,,,,,,,,,0,0.0,,,,,,,,,0,,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,9.208640685884915e-11,4.291536335176199e-05,2.7999999850989536,1,0.0059718379998230375
0.0,5.377133488725522e-26,1.0537249739428489e-07,6.05742964155003e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,57,,,,,,,,,,,,,3.552713748283655e-13,pivot_g2_fixed,0.05,57,6dc2339dac10d593477aec67bd71434797c5c109e9cfd86667a23a364c1ff631,2.7999999850988404,0,0,[],0,0,0,none,0,0,0.0,200,0,57,0,{},0.00010082,fixed,0.05,0,0,Smac2D,f13dd174acadd16ea1fbb3f5e9d131f6787687d657458b2aec46c0fbbda8a6f2,57,00af10c2526f04f700f10e287e628a3c1fea01909d3d5bb54c5e9dde39c0d863,0,1,upper_open_short,True,5.377133488725522e-26,3.552713748283655e-13,2.7999999850988404,1,0.00562227599994003
